monster,game,input,value,unit,source
kushala-daora,MH4U,enrage_speed_mult,1.1,multiplier,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHRS,enrage_speed_mult,1.05,motion-rate multiplier,https://mhrice.info/mhrice.json
kushala-daora,MHRS,enrage_trigger,1450,damage points (High Rank),https://mhrice.info/mhrice.json
kushala-daora,MH4U,head_stagger,260,damage,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,head_stagger,260,stagger threshold (raw),https://mhgu.kiranico.com/monster/6ebb6
kushala-daora,MHRS,head_stagger,220,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
kushala-daora,MH4U,hitzone_max_raw,50,hitzone %,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,hitzone_max_raw,50,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/6ebb6
kushala-daora,MHRS,hitzone_max_raw,60,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
kushala-daora,MHRS,move_power_max,100,raw damage (max base_damage),https://mhrice.info/mhrice.json
kushala-daora,MH4U,size_base,1801.3128313891832,cm,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,size_base,1801.3,cm,https://mhgu.kiranico.com/monster/6ebb6
kushala-daora,MHRS,size_base,1913.13,cm,https://mhrice.info/mhrice.json
kushala-daora,MH4U,size_gold,2215.6,cm,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,size_gold,2215.6,cm,https://mhgu.kiranico.com/monster/6ebb6
kushala-daora,MHRS,size_gold,2353.1499,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
kushala-daora,MH4U,tolerance_paralysis,200,status build-up points,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,tolerance_paralysis,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
kushala-daora,MHRS,tolerance_paralysis,300,status build-up points,https://mhrice.info/mhrice.json
kushala-daora,MH4U,tolerance_poison,150,status build-up points,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,tolerance_poison,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
kushala-daora,MHRS,tolerance_poison,180,status build-up points,https://mhrice.info/mhrice.json
kushala-daora,MH4U,tolerance_sleep,200,status build-up points,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,tolerance_sleep,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
kushala-daora,MHRS,tolerance_sleep,250,status build-up points,https://mhrice.info/mhrice.json
kushala-daora,MH4U,tolerance_stun,150,status build-up points,https://kiranico.com/en/mh4u/monster/kushala-daora
kushala-daora,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
kushala-daora,MHRS,tolerance_stun,150,status build-up points,https://mhrice.info/mhrice.json
lagiacrus,MHGU,base_hp,5000,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagiacrus,MHWilds,base_hp,5600,HP points,https://wilds.mhdb.io/en/monsters
lagiacrus,MHWilds,enrage_attack_mult,1.15,multiplier (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHWilds,enrage_duration,120,seconds (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHWilds,enrage_speed_mult,1.05,motion-speed multiplier (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHWilds,enrage_trigger,1400,damage points (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,head_stagger,250,stagger threshold (raw),https://mhgu.kiranico.com/monster/68346
lagiacrus,MHWilds,head_stagger,850,damage points (base),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,hitzone_max_raw,55,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/68346
lagiacrus,MHWilds,hitzone_max_raw,55,"percent (robomeche Meat, default state max)",https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,size_base,2648.58,cm,https://mhgu.kiranico.com/monster/68346
lagiacrus,MHWilds,size_base,2535.46,cm,https://wilds.mhdb.io/en/monsters
lagiacrus,MHGU,size_gold,3257.75,cm,https://mhgu.kiranico.com/monster/68346
lagiacrus,MHWilds,size_gold,2865.0698,cm,https://wilds.mhdb.io/en/monsters
lagiacrus,MHGU,tolerance_paralysis,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagiacrus,MHWilds,tolerance_paralysis,300,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagiacrus,MHWilds,tolerance_poison,150,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,tolerance_sleep,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagiacrus,MHWilds,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagiacrus,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagiacrus,MHWilds,tolerance_stun,150,stun (KO) build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lagombi,MH4U,base_hp,3600,HP,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,base_hp,3600,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagombi,MHRS,base_hp,3600,"HP (base_hp_vital, LR/HR)",https://mhrice.info/mhrice.json
lagombi,MH4U,enrage_attack_mult,1.3,multiplier,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHRS,enrage_attack_mult,1.15,multiplier,https://mhrice.info/mhrice.json
lagombi,MH4U,enrage_duration,30,seconds,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHRS,enrage_duration,60,seconds,https://mhrice.info/mhrice.json
lagombi,MH4U,enrage_speed_mult,1.1,multiplier,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHRS,enrage_speed_mult,1.05,motion-rate multiplier,https://mhrice.info/mhrice.json
lagombi,MHRS,enrage_trigger,550,damage points (High Rank),https://mhrice.info/mhrice.json
lagombi,MH4U,head_stagger,170,damage,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,head_stagger,170,stagger threshold (raw),https://mhgu.kiranico.com/monster/68a46
lagombi,MHRS,head_stagger,170,"part vital (flinch value, LR/HR)",https://mhrice.info/mhrice.json
lagombi,MH4U,hitzone_max_raw,63,hitzone %,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,hitzone_max_raw,63,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/68a46
lagombi,MHRS,hitzone_max_raw,63,hitzone percent (max over all parts and phases),https://mhrice.info/mhrice.json
lagombi,MHRS,move_power_max,60,raw damage (max base_damage),https://mhrice.info/mhrice.json
lagombi,MH4U,size_base,527.3182514433842,cm,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,size_base,527.3,cm,https://mhgu.kiranico.com/monster/68a46
lagombi,MHRS,size_base,525.11,cm,https://mhrice.info/mhrice.json
lagombi,MH4U,size_gold,648.6,cm,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,size_gold,648.58,cm,https://mhgu.kiranico.com/monster/68a46
lagombi,MHRS,size_gold,645.8853,cm (base_size * king_boarder),https://mhrice.info/mhrice.json
lagombi,MH4U,tolerance_paralysis,100,status build-up points,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,tolerance_paralysis,100,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagombi,MHRS,tolerance_paralysis,130,status build-up points,https://mhrice.info/mhrice.json
lagombi,MH4U,tolerance_poison,150,status build-up points,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,tolerance_poison,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagombi,MHRS,tolerance_poison,100,status build-up points,https://mhrice.info/mhrice.json
lagombi,MH4U,tolerance_sleep,200,status build-up points,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,tolerance_sleep,200,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagombi,MHRS,tolerance_sleep,150,status build-up points,https://mhrice.info/mhrice.json
lagombi,MH4U,tolerance_stun,100,status build-up points,https://kiranico.com/en/mh4u/monster/lagombi
lagombi,MHGU,tolerance_stun,100,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lagombi,MHRS,tolerance_stun,100,status build-up points,https://mhrice.info/mhrice.json
lala-barina,MHWilds,base_hp,4000,HP points,https://wilds.mhdb.io/en/monsters
lala-barina,MHWilds,enrage_attack_mult,1.1,multiplier (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,enrage_duration,120,seconds (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,enrage_speed_mult,1.15,motion-speed multiplier (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,enrage_trigger,1200,damage points (High Rank),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,head_stagger,300,damage points (base),https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,hitzone_max_raw,60,"percent (robomeche Meat, default state max)",https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,size_base,698.7456,cm,https://wilds.mhdb.io/en/monsters
lala-barina,MHWilds,size_gold,859.4571,cm,https://wilds.mhdb.io/en/monsters
lala-barina,MHWilds,tolerance_paralysis,300,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,tolerance_poison,150,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,tolerance_sleep,150,status build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lala-barina,MHWilds,tolerance_stun,100,stun (KO) build-up points,https://raw.githubusercontent.com/robomeche/MHWilds-Database/main/monster/assets/json/MHWilds_Data_compact.json.gz
lao-shan-lung,MHGU,base_hp,25000,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lao-shan-lung,MHGU,head_stagger,800,stagger threshold (raw),https://mhgu.kiranico.com/monster/68e56
lao-shan-lung,MHGU,hitzone_max_raw,80,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/68e56
lao-shan-lung,MHGU,size_base,6959.79,cm,https://mhgu.kiranico.com/monster/68e56
lavasioth,MHGU,base_hp,4500,HP,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lavasioth,MHWorld,base_hp,4000,HP,https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHWorld,enrage_attack_mult,1.1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHWorld,enrage_duration,120,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHWorld,enrage_speed_mult,1.05,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHWorld,enrage_trigger,450,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,head_stagger,200,stagger threshold (raw),https://mhgu.kiranico.com/monster/6ba96
lavasioth,MHWorld,head_stagger,100,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,hitzone_max_raw,63,raw hitzone percent (max over all Kiranico GU states),https://mhgu.kiranico.com/monster/6ba96
lavasioth,MHWorld,hitzone_max_raw,60,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHWorld,move_power_max,80,motion value (max over Monster Attacks rows; poedb only lists a subset so is not used here),https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,size_base,2077.67,cm,https://mhgu.kiranico.com/monster/6ba96
lavasioth,MHWorld,size_base,1797.24,cm (poedb Base; never derived as gold/1.23 — crown thresholds are per-monster),https://mhw.poedb.tw/eng/monster/19/Lavasioth
lavasioth,MHGU,size_gold,2555.53,cm,https://mhgu.kiranico.com/monster/6ba96
lavasioth,MHWorld,size_gold,2210.61,cm (gold crown threshold),https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,tolerance_paralysis,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lavasioth,MHWorld,tolerance_paralysis,180,status build-up points,https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,tolerance_poison,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lavasioth,MHWorld,tolerance_poison,100,status build-up points,https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,tolerance_sleep,180,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lavasioth,MHWorld,tolerance_sleep,150,status build-up points,https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
lavasioth,MHGU,tolerance_stun,150,status build-up points,https://raw.githubusercontent.com/gatheringhallstudios/MHGenDatabase/master/app/src/main/assets/databases/mhgu.db.zip
lavasioth,MHWorld,tolerance_stun,150,status build-up points,https://mhworld.kiranico.com/en/monsters/BL1ca/lavasioth
legiana,MHWorld,base_hp,3000,HP,https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,enrage_attack_mult,1.1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,enrage_duration,100,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,enrage_speed_mult,1.1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,enrage_trigger,600,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,head_stagger,210,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,hitzone_max_raw,70,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,move_power_max,75,motion value (max over Monster Attacks rows; poedb only lists a subset so is not used here),https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,size_base,1699.75,cm (poedb Base; never derived as gold/1.23 — crown thresholds are per-monster),https://mhw.poedb.tw/eng/monster/32/Legiana
legiana,MHWorld,size_gold,2090.69,cm (gold crown threshold),https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,tolerance_paralysis,180,status build-up points,https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,tolerance_poison,80,status build-up points,https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,tolerance_sleep,150,status build-up points,https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
legiana,MHWorld,tolerance_stun,150,status build-up points,https://mhworld.kiranico.com/en/monsters/QNYCK/legiana
leshen,MHWorld,base_hp,9000,HP,https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,enrage_attack_mult,1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,enrage_duration,0,"seconds (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,enrage_speed_mult,1,"multiplier (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,enrage_trigger,0,"damage points (Low Rank/High Rank column, not Master Rank)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,head_stagger,600,"damage (Part Breakability, exact ""Head"" row)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
leshen,MHWorld,hitzone_max_raw,65,"raw hitzone % (max sever/blunt/shot over LR/HR Physiology rows, including state-variant parts e.g. ""Head (White)"", excluding Master Rank override rows)",https://mhworld.kiranico.com/en/monsters/GmYh0/leshen
